content,label
"Đẹp, bền vừa với túi tiền",0
"thầy dạy tận tình , dễ hiểu , luôn quan tâm giúp đỡ sinh viên .",2
phương pháp dạy chưa hay .,0
Rất đáng tiền,2
nhìn chung là tôi rất hài lòng với giảng viên wzjwz264 .,2
"Cái này mặc ko vừa, mình gửi lại và shop sẽ gửi lại cho mình cái khác",0
"giảng viên vui tính , tận tâm , nhiệt tình .",2
Một số chỗ bị xước..,0
"cách tính học phí đối với môn thực hành không được rõ ràng và minh bạch , trong khi học thực hành sinh viên hầu như không sử dụng máy tính của trường và kiến thức học được từ giảng viên là rất ít so với học lý thuyết .",0
Tiền nào của ấy.chất vải giặt 2 nước là xù 😓,0
Váy dày dáng đẹp tuy nhiên hơi ôm Đóng gói sản phẩm rất đẹp và chắc chắn,2
đưa ra nhiều phương pháp để giải bài tập .,0
Vải ok,2
Giao hàng nhanh,2
có đầy đủ trang thiết bị .,2
"nhiệt tình , kiến thức rộng , truyền cảm hứng .",2
lịch học bù cần ghi rõ ngày nào trên course .,0
"Chất lượng sản phẩm tuyệt vời, tẩy sạch vết bẩn lâu ngày",2
nên giảm thời lượng môn học còn 7 tuần !,0
Áo len rất to,1
thầy có các khái niệm thực tế và có kinh nghiệm .,2
"gấu bông siêu đẹp, mịn hơn trong hình, giao hàng nhanh trong vòng 1 ngày, cảm ơn shop nhiều",2
thầy dạy hay và ứng dụng thực tế .,2
Máy chụp rất ok,2
À riêng chăm sóc khách hàng thì phải cho c chủ shop 1 tỉ ⭐️⭐️⭐️⭐️⭐️⭐️⭐️,2
"thầy dạy rất kỹ , chú trọng từng chi tiết .",2
Chất lu Chất lượng sản phẩm tạm được,1
"Vải hơi mỏng, bị lỗi một ít",1
Mua lần 2 của shop vẫn thấy perfect,2
Feedback nà \😂,1
Áo đẹp,2
Từ lúc kích hoạt đến lúc giao sim mất 1 tuần sử dụng,0
Dài kinh khủng @@,0
May mua shop chị nữa em hạ hỏa chứ mà mua chắc shop mĩ phẩm kia chắc tức phát khóc mất,0
"Shop đăng 1 kiểu mà bán 1 kiểu, khi tôi phản ánh lại với shop thì chối trách nhiệm",0
đường sọc chưa đẹp,0
Shop giải thích tại hàng là hàng trưng bày,0
chưa giới thiệu cụ thể các tài liệu cho sinh viên đọc thêm .,0
Ưngg,2
"Shop phục vụ rất tốt, bạn chủ shop rất nhiệt tình",2
Rộng hơn thì ok,1
Đồ lên form quá hài lòng 😊,2
Vải mỏng,0
Tay hơi ngắn.from chuẩn.đẹp Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt,2
Rất đáng tiền Thời gian giao hàng rất nhanh,2
slide giáo trình đầy đủ .,2
bài giảng thú vị .,2
Nhìn size số kg đặt mà rộng mênh mông shop ơi,0
"Chất lượng sản phẩm tạm được,cổ áo ko giống hình,nhận áo hơi thất vọng,đường may sơ sài,so với giá áo chưa hợp lý,hi vọng shop nâng cao chất lượng tốt hơn",0
nội dụng môn học không liên quan đến đề thi .,0
Cảm ơn shop nhieu nha,2
Đóng gói sản phẩm rất đẹp và chắc chắn,2
Đóng gói sản phẩm rất đẹp và chắc chắn,2
"tuy nhiên , thái độ của sinh viên trường uit với môn học này làm tôi rất rất thất vọng .",0
Âô đẹp hon nhung gi m nghi ay chi chu nhiệt tinh nua......ung ho shop dai dai,2
đây là môn học khó và cần phải có nền tảng kiến thức từ những môn học cơ bản hơn nó nhưng chương trình k6 thì không có môn nào cơ bản về tín hiệu trước môn xử lý tín hiệu số .,0
cách giảng cô rất phức tạp vẫn chưa ngắn gọn xúc tích gây khó hiểu ở các công thức tính toán .,2
Thời gian giao hàng nhanh Thời gian giao hàng nhanh Đóng gói sản phẩm chắc chắn Đóng gói sản phẩm chắc chắn,2
Áo cỡ nhỏ quá.ko mặc vừa,0
Chất len cứng mặc nhám,0
bài tập về nhà hằng tuần giúp cho sinh viên củng cố kiến thức lý thuyết và thực hành một cách chắc chắn .,2
Mới mặc thử đã bị bung chỉ,0
giảng viên xinh đẹp dạy tốt .,2
Chất lượng sản phẩm tuyệt vời,2
Có vạch báo đầy,1
"hiện giờ , giảng viên đã nghỉ 2 tuần mà không báo trước .",0
Sản phẩm mặc mát,2
Rất mừng vì mặc vừa,2
sinh viên gặp khó khăn khi làm giao diện và xử lý chuỗi khi làm đồ án .,0
giảng viên chu đáo .,2
Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn Có cả hộp nữa 😆😆😆 sẽ còn ủng hộ <3,2
Rất hài lòng .đóng gói kỹ và sản phẩm đẹp .đường may đẹp,2
Giao hàng nhanh,2
"Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Bao hồng xinh xắn, vải mát",2
"Shop phục vụ quá tệ k cho trả hàng, shopee cũng k gọi hỏi người mua, mặc nhiên xử k cho trả hàng với lý do “người bán k đồng ý”,",0
. da xấu không giống hình,1
"Chất dày dặn, mịn",1
"chất vải đẹp lắm ạ, tư vấn chuẩn size, giá rẻ hơn chất lượng",2
Hàng đẹp,2
Không được như mong muốn,1
"Đường may xấu, mác bị ngược",0
"giảng hay , diễn đạt tốt , giúp sinh viên dễ dàng tiếp thu kiến thức mới .",2
"Ngắn, giống hình 60%",1
"Shop vận chuyển hàng nhanh, váy khá ổn, mà còn đc tặng quà nữa hihi lắc tay nhỏ nhỏ xinh xinh khi nào đeo cho bé nhà 😍😍",2
"Nhận hàng chỉ lo thiếu vì món nhỏ mà lắt nhắt, ai ngờ k thiếu 1 món nào, m đang xài mùi trầm thơm lắm ạ Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền",2
cực xinh có đềi hộp bị mốp :((((((,2
"Sản phẩm rất tốt, vải xịn, chắc chắn, dày dặn, hình là tự chụp nên sản phẩm có form giống y hình luôn, nhìn rất tin tưởng",2
Giống như trong hình,1
"Ok, sản phẩm tốt",2
"Chất lượng sản phẩm được,hơi đắt nhưng sản phẩm dùng okie",2
"em cảm thấy áp lực và không thoải mái trao đổi với thầy , hỏi thầy mà thầy không trả lời .",0
Nhưng nhìn chung rất ổn so với giá tiền,2
"K the dung chieu power point, qua mo",0
"Áo chất vải dày dặn, màu đỏ đô rất đẹp",2
"quan tâm sinh viên , bám sát đề cương ôn tập .",2
Chất liệu mềm,1
giảng dạy đầy đủ kiến thức .,2
Hàng đẹp y hình,2
"nhiệt tình , tận tâm , đúng giờ .",2
Đẹp miễn chê ❤️👍🏻,2
Chi chu nhiet tinh,2
Thời gian giao hàng rất nhanh,2
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Rất đáng tiền,2
Mình sẽ tiếp tục ủng hộ shop này 👍,2
"Oder hàng có tâm và nhiệt tình, giữ chữ tín ❤️❤️",2
"Áo đẹp, mỗi tội màu đậm nên k nung ninh như hình :)",2
cách dạy dễ hiểu và dễ tiếp thu .,2
"Đường may chắc, vải ok",2
"thầy hay nghỉ mà không báo trước , và không cung cấp slide cho sinh viên .",0
Áo đẹp quá,2
Mui hắc khó ngui,0
Áo như hình,1
Giao hàng nhanh,2
Sẽ còn ủng hộ dài dàiiii,2
"con đầu rất ưng nhưng con gửi sau cho mình vỏ nát be nát bét nha bác, chú ý khâu đóng gói cho mình",0
"Hàng tới rất nhanh, rất tuyệt vời",2
"Shop phục vụ rất kém Chất lượng sản phẩm rất kém， Rất không đáng tiền, giao thiếu hàng còn nói để lần sau đặt hàng bù lại, chắc còn đặt lần sau",0
thầy dạy rất dễ hiểu và nhiệt tình .,2
"môn tốt nghiệp mà thấy chỉ cho các nhóm thuyết trình xong điểm danh , thầy còn không ý kiến về cả bài thuyết trình .",0
Sz hoi bé,0
Chất lượng sản phẩm tuyệt vời,2
"Hàng đẹp y hình, mặc rất ôm, quả tròn, nâng ngực tốt, chất cotton thấm hút mồ hôi",2
"đề thực hành khá hay , cô tạo được sự kết nối giữa giảng viên và sinh viên .",2
"cô dễ thương , giải đáp thắc mắc tận tình .",2
Áo ngắn quá.cao m45 thì măc đep,1
Thời gian giao hàng rất nhanh,2
truyền đạt nhiều kinh nghiệm tốt cho sinh viên .,2
cần dạy nhiều hơn vì khi thực hành chủ yếu sinh viên tự thực hành .,0
"cô dạy nhiệt tình , kỹ , chịu khó nếu học sinh chưa hiểu bài .",2
Buồn,1
"tác phong và phương pháp giảng bài hiện đại , gần gũi , dễ tiếp thu .",2
"vui tính , hài hước pha lẫn trong bài giảng của thầy !",2
"giảng viên thường xuyên đi trễ , việc giảng dạnh luôn bị kéo dài vì giảng viên quá nhiệt tình .",0
"nhiệt tình , phương thức truyền đạt dễ hiểu .",2
hay và sáng tạo .,2
thầy hướng dẫn thực hành rất không tốt .,0
Shoppe nên coi lại chọn người bán cho c9s kinh nghiệm chút,0
"thầy đã nhận xét doubledot "" các bạn chỉ nói theo cách hiểu của các bạn , nội dung thuyết trình đã chán , mà các bạn không có sản phẩm để demo giới thiệu "" .",0
Màu vàng hơi tối,0
Nhìn hơi cũ nhưng hạn còn dài nên ok,2
Áo đẹp mềm nhưng hơi hôi keo Đóng gói sản phẩm rất đẹp và chắc chắn,1
Tuy k đúng màu mình chọn Shop đã cho hoàn trả hàng,2
Jb cuteee minh con được tặng thêm 2c nữa ợ,1
có chuyên môn cao .,2
Sản phẩm y hình,2
"Nhìn chung thì giá này là ok rồi nhưng k ưng cái khoá, mới nhận đã bị tróc rồi shop ak",0
Chất lượng được giống y ảnh,2
nên có những bài tập nhỏ bám sát với lý thuyết .,0
giảng bài đôi khi hơi khó hiểu .,0
Giao hàng siêu nhanh,2
"giảng viên nhiệt tình , cho nhiều bài tập .",2
"giảng viên đã kết hợp vừa học lý thuyết vừa giải bài tập giúp sinh viên dễ tiếp thu kiến thức , kỹ năng mới .",2
thày nhiệt tình .,2
Tay áo quá phồng không có độ rũ,0
Ncl ổn so với giá,1
Áo rất mỏng,0
Đẹp nhưng rộng quá,1
Chất lượng sản phẩm tuyệt vời,2
Vải hơi mỏng,1
có nhiều ví dụ và giải thích rõ hơn .,0
Đóng gói sản phẩm rất đẹp và chắc chắn,2
"thầy giảng bài tận tình , dễ hiểu ( nếu hỏi riêng ) .",2
Đúng là tiền nào của đấy,2
Màu không đẹp cho lắm,0
Ko tốt lắm,0
Nay mua thêm 1 combo nữa,1
Với giá này hàng rất tốt,2
Shop gửi nhầm size bé tí k mặc đc.lấy 2 bộ mà 1 vừa 1 bé tí,1
"Vừa nhận đã bị gãy rui, shop nên kiểm tra sp kỹ rồi mới gửi cho khách hàng nhé",0
nên thêm nhiều kiến thức thực tế hơn nữa .,0
"giảng viên giảng dạy rất tốt , thường xuyên cung cấp thêm nhiều kiến thức .",2
"thường xuyên đi ra ngoài , điện thoại , skype liên tục reo .",0
Sẽ tiếp tục ủng hộ,2
Ao vai mem min,1
Chất liệu okii,2
Chất liệu vải thì ok,1
"thật sự là bài tập hơi nhiều thì tốt , nhưng có nhiều bài tương tự nhau .",0
Rất đáng tiền,2
Giao áo khác,0
"Sản phẩm tốt, các bác nên mua",2
"Chất lượng sản phẩm tuyệt vời👍👍👍👍 Đóng gói sản phẩm rất đẹp và chắc chắn👍 Shop phục vụ rất tốt, nhiệt tình và còn dễ thương, ân cần, chu đáo Hàng rất đáng tiền, y hình",2
sinh viên chưa thể hình dung và tiếp thu hết được tất cả nội dung .,0
"giảng viên giảng dạy nhiệt tình , quan tâm sinh viên .",2
Chị chủ shop ăn nói dễ thương,2
"ao xâu chat liệu thun giả jean chứ k phai vải jaen, hang bị lỗi k đáng tiền",0
"Ao Thai ma tem nhan cho thi chu Trung Quoc, cho thi chu hang Viet",1
"nói rõ nội dung môn học , mục tiêu .",0
giảng viên giảng còn khó hiểu .,0
Sẽ ủng hộ shop lâu dài!!,2
Quần cũng ngắn ống,0
"cho quá nhiều bài tập , chỉ nên cho bài tập ví dụ điển hình .",2
chưa giải quyết thắc mắc của sinh viên thỏa đáng .,0
Chất lượng sản phẩm tuyệt vời,2
Tặng shop 5*,2
Cảm ơn shop,1
áo rất đẹp - anh chị shop rất nhiệt tình - đóng gói rất đẹp.. cảm ơn anh chị shop,2
Cho 5 sao,2
giảng viên nói tiếng anh khó nghe và khó hiểu .,0
thấy dạy rất tốt .,2
Chất đẹp,2
"thầy giảng dạy nhiệt tình dễ hiểu , sửa bài tập cẩn thận .",2
"thầy dạy rất tận tình , chỉ dạy kỹ càng từng học sinh .",2
Đóng gói sản phẩm rất kém Đóng gói sản phẩm rất kém,0
"áo rất ok nhé , vải mịn , len cao cổ này phối form mùa đông thì quá chất m.ng nhé",2
"giúp giảng viên chủ động truyền đạt các kiến thức đã học một cách cụ thể cho sinh viên bởi thực tế hiện nay sinh viên thường làm các đồ án trong đó không thể hiện được rõ các kiến thức đã học trên lớp , nó thiên về sử dụng kỹ thuật nhiều hơn .",0
"Chất lượng áo mềm, sờ thích Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền",2
cô dạy rất hay và rất tốt .,2
Chất vải khỏi chê,2
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,2
"Chất lượng sản phẩm rất kém, áo cũ như đã qua sử dụng",0
Vải dày dặn co dãn nói chung váy đẹp đáng tiền,2
Đẹp lâm ạ ❣,2
"giảng viên nhiệt tình , tận tâm , tạo cho sinh viên chủ động tìm tòi nhiều vấn đề chuyên sâu hơn !",2
"Vải hơi mỏng, anw vẫn cho chủ shop 5* Shop phục vụ rất tốt",2
"giảng dạy tận tình , đầy nhiệt huyết .",2
Chúc c luôn đắt hàng,2
em nghĩ là môn học này nếu thầy cho làm các đồ án thực tế áp dụng design pattern sẽ hay hơn và giúp chúng em hiểu sâu hơn thi lý thuyết .,0
Shop gởi thiếu 1 món hàng,0
Thời gian giao hàng nhanh,1
"Áo đẹp như hình, chất vải mịn, tốt",2
em cảm thấy hài lòng với môn này .,2
nhiều trang thiết bị thực hành trong phòng thực hành điện tử cơ bản đa số hư hỏng nhiều cần phải thay mới .,0
"Mình m68, bụng hơi rộng nhưng dài quần ok :D",1
Đóng gói chắc chắn,2
"thầy giảng hay và tâm huyết , bài giảng có tính thực tiễn cao .",2
"thầy dạy nhiệt tình , giúp sinh viên nắm được kiến thức .",2
Dinh k noi,0
"đi dạy đúng giờ , chất lượng giảng dạy tốt .",2
"Mực in bị lem, vải hơi mỏng",0
Dạ e đặt size S mà giao size M,0
"- Chất lượng sản phẩm tuyệt vời ,vải hơi mỏng nhưng cực đẹp .Chỉ mỗi là chỉ thừa hơi nhiều nhưng kh sao 😂❤️",2
giáo viên tuyệt vời .,2
"Áo hơi to, mình bình thường mặc size 34 không mặc vừa",0
cách thức thông báo qua facebook không hiệu quả .,0
